sample_key,candidate_score_step24,candidate_tier_step24,candidate_reason_step24,candidate_caution_step24,DOI,paper_title,sample_id,composition,material_system,n_or_p,n_or_p_final_step17,n_or_p_basis,n_or_p_step6,n_or_p_basis_step6,n_or_p_confidence_step6,zt_obs_max_step24,zt_pred_ML_max_step24,zt_pred_fitting_max_step24,zt_calc_from_obs_max_step24,zt_obs_max_step21,zt_pred_ML_max_step21,zt_pred_fitting_max_step21,zt_calc_from_obs_max_step21,zt_obs_max_step22,zt_pred_ML_max_step22,zt_pred_fitting_max_step22,zt_calc_from_obs_max_step22,sigma_obs_max_step24,sigma_obs_median_step24,sigma_pred_ML_max_step24,sigma_pred_ML_median_step24,kappa_obs_min_step24,kappa_obs_median_step24,seebeck_abs_max_step24,seebeck_abs_median_step24,zt_obs_max_from_rows_step24,zt_pred_ML_max_from_rows_step24,zt_calc_from_obs_max_from_rows_step24,temperature_min_step24,temperature_max_step24,temperature_span_step24,n_temperature_rows_step24,is_high_zt_observed_step24,is_high_zt_ml_predicted_step24,is_high_zt_fitting_predicted_step24,is_low_kappa_step24,is_high_sigma_obs_step24,is_high_sigma_ml_step24,is_low_kappa_high_sigma_step24,elements_detected_step24,contains_carbon_element_step24,rare_metal_elements_step24,rare_metal_flag_step24,toxicity_attention_elements_step24,toxicity_attention_flag_step24,is_low_rare_metal_attention_step24,is_low_toxicity_attention_step24,is_nanocarbon_candidate_step24,is_ml_supported_candidate_step24,is_fitting_supported_candidate_step24,is_balanced_recommended_candidate_step24,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,comparison_category_step22,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_pattern_step23,error_cause_note_step23,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,manual_annotation_needed_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,in_manual_review_priority_step24,in_sintering_check_priority_step24,in_high_zt_error_step24,needs_manual_review_step24,needs_sintering_check_step24,sintering_method,sintering_checked,record_checked,evaluation_scope_step21,downstream_evaluation_note_step21,doi_url
10.1016_j.scriptamat.2020.03.018__sample_28480,110,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.scriptamat.2020.03.018,,28480,Ge0.94Bi0.06Te(SiC)0.006,,p,,,,,,1.84629,2.246074953812444,2.142110381577591,1.9264994584689168,1.84629,2.246074953812444,2.142110381577591,1.9264994584689168,,,,,99242.04,59094.925,97718.398805425,62171.06048906033,1.170561,1.370327,0.0002817647,0.0002279412,1.84629,2.246074953812444,1.9264994584689168,304.638,724.318,419.68,10,True,True,True,True,True,True,True,Bi;C;Ge;Si;Te,True,Bi;Ge;Te,True,Te,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.scriptamat.2020.03.018
10.1039_c9tc03410b__sample_39823,110,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1039/c9tc03410b,,39823,(CoGe2)0.22(GeTe)19Sb2Te3,,p,,,,,,1.844706,1.3230936339414852,1.9877363450085868,1.8426782898307843,1.844706,1.3230936339414852,1.9877363450085868,1.8426782898307843,,,,,89822.49,67218.93,63748.74260845126,45272.48745055589,1.497229,1.546452,0.000248403,0.000218151,1.844706,1.3230936339414852,1.8426782898307843,322.574,772.67,450.09599999999995,19,True,True,True,True,True,True,True,Co;Ge;Sb;Te,False,Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/c9tc03410b
10.1016_j.nanoen.2020.104832__sample_33394,110,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.nanoen.2020.104832,,33394,Sn0.95Ca0.06In0.02Te(Cu2Te)0.05,,p,,,,,,1.843293,1.5688488158988354,1.4595184468407767,1.0186736289426164,1.843293,1.5688488158988354,1.4595184468407767,1.0186736289426164,,,,,291347.7,169119.35,251728.0084344156,183000.21378375968,1.896571,2.383236,0.0001837533,0.0001187003,1.843293,1.5688488158988354,1.0186736289426164,313.354,824.671,511.31700000000006,12,True,True,True,True,True,True,True,Ca;Cu;In;Sn;Te,False,In;Te,True,Te,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.nanoen.2020.104832
10.1016_j.scriptamat.2020.03.018__sample_28481,110,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.scriptamat.2020.03.018,,28481,Ge0.94Bi0.06Te(SiC)0.008,,p,,,,,,1.828899,2.119640231492308,2.04947772134756,1.901149941004144,1.828899,2.119640231492308,2.04947772134756,1.901149941004144,,,,,99827.66,60562.07000000001,97718.398805425,62171.06048906033,1.142523,1.310748,0.0002723529,0.00023794115,1.828899,2.119640231492308,1.901149941004144,303.586,724.328,420.74199999999996,10,True,True,True,True,True,True,True,Bi;C;Ge;Si;Te,True,Bi;Ge;Te,True,Te,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.scriptamat.2020.03.018
10.1039_c9tc03410b__sample_39824,110,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1039/c9tc03410b,,39824,(CoGe2)0.22(GeTe)19Sb2Te3,,p,,,,,,1.828634,1.1923750724998898,1.937129040438128,1.8384862776348745,1.828634,1.1923750724998898,1.937129040438128,1.8384862776348745,,,,,92943.35,74138.79,63748.74260845126,45272.48745055589,1.524428,1.573435,0.00024146,0.000208557,1.828634,1.1923750724998898,1.8384862776348745,322.655,772.665,450.01,19,True,True,True,True,True,True,True,Co;Ge;Sb;Te,False,Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/c9tc03410b
10.1002_adma.201501030__sample_42634,80,A,observed ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1002/adma.201501030,,42634,Cu2S0.50Te0.50,unknown,p,p,,,,,1.827485,,,,1.827485,,,,1.827485,,,,37756.09,22969.46,133932.76315758424,72987.69726467934,0.3949517,0.54581625,0.0002128767,0.0001150437,1.827485,,,303.39,989.83,686.44,15,True,False,False,True,True,True,True,Cu;S;Te,False,Te,True,Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,not_evaluated,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.2191076099925488,0.6476826372131322,0.4285750272205834,0.0985446723282022,0.6582297509700585,0.5596850786418562,,,,True,True,True,True,90.0,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,True,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1002/adma.201501030
10.1016_j.mtphys.2021.100444__sample_45588,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.mtphys.2021.100444,,45588,(Ge0.9Sb0.1Te)0.98(FeTe2)0.02,unknown,p,p,,,,,1.826325,1.161836730536297,1.6282647710276823,1.81411460127406,1.826325,1.3951658087011074,1.6282647710276823,1.81411460127406,1.826325,1.161836730536297,1.6282647710276823,1.81411460127406,96697.88,88483.37,112605.0075201284,71408.32023326802,1.412733,1.4958095,0.0002136224,0.0001927448,1.826325,1.3951658087011074,1.81411460127406,303.564,772.637,469.0729999999999,11,True,True,True,True,True,True,True,Fe;Ge;Sb;Te,False,Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.1894932826407582,0.3870691925245708,0.1975759098838126,0.134520551071212,0.3468280160834856,0.2123074650122735,0.1431581472522749,0.359104332923655,0.2159461856713801,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.mtphys.2021.100444
10.1016_j.mtphys.2021.100497__sample_45595,115,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown; ML much worse than fitting,10.1016/j.mtphys.2021.100497,,45595,Ge0.76Pb0.1Sb0.1Te,unknown,p,p,,,,,1.825997,5.2237291920260445,1.5673773857808042,1.899375762912152,1.825997,3.032740748595445,1.5673773857808042,1.899375762912152,1.825997,5.2237291920260445,1.5673773857808042,1.899375762912152,32604.57,19709.23,58798.1630175344,37245.545075545335,0.72879,0.8122392,0.0003383293,0.00029601425,1.825997,3.032740748595445,1.899375762912152,302.198,772.123,469.92500000000007,11,True,True,True,True,True,True,True,Ge;Pb;Sb;Te,False,Ge;Sb;Te,True,Pb;Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_much_worse,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,fitting_good_ML_bad,candidate hypothesis only; no causal mechanism proven,0.460112771076639,1.2887423878859163,0.8286296168092773,0.4632109307097948,2.595829849386246,2.132618918676452,0.4687341640443389,2.68550475750219,2.216770593457852,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.mtphys.2021.100497
10.1016_j.jallcom.2019.07.120__sample_39345,110,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2019.07.120,,39345,Ge0.97Bi0.03Te,,p,,,,,,1.825665,2.156011829370298,3.1118994438635053,1.8149421158341503,1.825665,2.156011829370298,3.1118994438635053,1.8149421158341503,,,,,420373.0,175035.84999999998,175413.93610140253,127518.36911935103,1.899009,1.943964,0.0002181818,0.0001458373,1.825665,2.156011829370298,1.8149421158341503,331.22,770.335,439.115,10,True,True,True,True,True,True,True,Bi;Ge;Te,False,Bi;Ge;Te,True,Te,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2019.07.120
10.1002_aenm.201601450__sample_3187,115,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown; ML much worse than fitting,10.1002/aenm.201601450,,3187,PbTeNa0.02(SrTe)0.04,unknown,p,p,,,,,1.823886,1.1495399890393785,3.0491196262768496,2.041020150709405,1.823886,2.2628984861375425,3.0491196262768496,2.041020150709405,1.823886,1.1495399890393785,3.0491196262768496,2.041020150709405,215958.0,60860.4,96058.7303378938,53638.1016696593,0.9778851,1.2041715,0.0002363996,0.0002174452,1.823886,2.2628984861375425,2.041020150709405,298.338,926.593,628.2549999999999,13,True,True,True,True,True,True,True,Na;Pb;Sr;Te,False,Te,True,Pb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,fitting_good_ML_bad,candidate hypothesis only; no causal mechanism proven,0.2988930403308747,1.0202547898733398,0.7213617495424651,0.340729353040147,0.4945354086745439,0.1538060556343968,0.1579948296722586,0.5634276358535236,0.405432806181265,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1002/aenm.201601450
10.1007_s11664-014-3507-5__sample_14354,105,A,observed ZT >= threshold; ML predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1007/s11664-014-3507-5,,14354,In0.1Ge0.9Te,,p,p,"estimated from Seebeck sign: positive=10, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=10, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,1.822857,1.3505377097072544,0.9871869847409536,1.1113670099043529,1.822857,1.3505377097072544,0.9871869847409536,1.1113670099043529,,,,,151685.0,78370.8,175369.9423499465,111575.05062594468,0.8810573,0.9867841,0.0001712094,0.0001482287,1.822857,1.3505377097072544,1.1113670099043529,298.856,725.858,427.00199999999995,10,True,True,False,True,True,True,True,Ge;In;Te,False,Ge;In;Te,True,Te,True,False,False,False,True,True,True,False,,True,True,,auto_step9,,,auto_step9,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s11664-014-3507-5
10.1016_j.nanoen.2015.07.012__sample_14067,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.nanoen.2015.07.012,,14067,Cu2Se,unknown,p,p,,,,,1.822264,3.9737412958220326,3.5572309907434425,1.9175615389338163,1.822264,7.954358916894929,3.5572309907434425,1.9175615389338163,1.822264,3.9737412958220326,3.5572309907434425,1.9175615389338163,66840.65,37458.71,115903.85121363366,84908.67377787369,0.3885842,0.4980491,0.0002963977,0.0001606148,1.822264,7.954358916894929,1.9175615389338163,300.891,854.094,553.203,21,True,True,True,True,True,True,True,Cu;Se,False,Se,True,Se,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.3594884934523017,0.3761544072869378,0.016665913834636,0.341252034180563,0.3994351863018086,0.0581831521212456,0.3542926318643129,0.4216222362320974,0.0673296043677845,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.nanoen.2015.07.012
10.1016_j.jmat.2016.05.005__sample_2714,60,B,observed ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.jmat.2016.05.005,,2714,(Pb0.97Mg0.03)0.98Na0.02Te0.8Se0.2,,p,,,,,,1.820144,,,,1.820144,,,,,,,,129040.0,32253.1,83119.88723751446,47303.1327070007,0.992228,1.1554405,0.0002910846,0.00022170635000000002,1.820144,,,295.984,816.896,520.912,27,True,False,False,True,True,True,True,Mg;Na;Pb;Se;Te,False,Se;Te,True,Pb;Se;Te,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jmat.2016.05.005
10.1016_j.mtphys.2021.100497__sample_45590,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.mtphys.2021.100497,,45590,Ge0.89Al0.01Sb0.1Te,unknown,p,p,,,,,1.81912,1.522367354440434,1.4523007361448117,1.8117834557154529,1.81912,2.203759130358267,1.4523007361448117,1.8117834557154529,1.81912,1.522367354440434,1.4523007361448117,1.8117834557154529,74525.78,64741.09,146441.68685679548,92865.80677773828,1.326575,1.415342,0.0002313635,0.0002156261,1.81912,2.203759130358267,1.8117834557154529,299.942,773.224,473.28200000000004,11,True,True,True,True,True,True,True,Al;Ge;Sb;Te,False,Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.1977497969202449,0.2032856328067243,0.0055358358864794,0.1978738205301564,0.2170693441700542,0.0191955236398977,0.1970884321938045,0.2119575975272561,0.0148691653334515,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.mtphys.2021.100497
10.1016_j.actamat.2016.04.050__sample_14481,110,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.actamat.2016.04.050,,14481,Cu2Se,,p,,,,,,1.816435,8.067716614462674,3.523322370313706,1.889164603821867,1.816435,8.067716614462674,3.523322370313706,1.889164603821867,,,,,66530.38,34844.18,115903.85121363366,84618.04269049154,0.3868787,0.4655689,0.0002961639,0.00016888185,1.816435,8.067716614462674,1.889164603821867,302.106,854.336,552.23,20,True,True,True,True,True,True,True,Cu;Se,False,Se,True,Se,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.actamat.2016.04.050
10.1016_j.jallcom.2019.07.120__sample_39347,110,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2019.07.120,,39347,Ge0.93Bi0.07Te,,p,,,,,,1.815133,4.040779955788595,2.498783040456067,1.8615109401387828,1.815133,4.040779955788595,2.498783040456067,1.8615109401387828,,,,,166427.5,63127.69,175413.93610140253,127518.36911935103,1.396735,1.45283,0.0002641148,0.00021990435,1.815133,4.040779955788595,1.8615109401387828,331.38,770.995,439.615,10,True,True,True,True,True,True,True,Bi;Ge;Te,False,Bi;Ge;Te,True,Te,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2019.07.120
10.1039_d0ta02758h__sample_38441,110,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1039/d0ta02758h,,38441,Ge0.96Bi0.08Te1.08,,p,,,,,,1.814374,2.860584308327923,2.2041649483481405,1.8522803066715767,1.814374,2.860584308327923,2.2041649483481405,1.8522803066715767,,,,,159134.8,95805.43,205729.19750017647,130462.9051581018,1.473372,1.56135,0.000219472,0.0001803217,1.814374,2.860584308327923,1.8522803066715767,297.675,785.77,488.09499999999997,11,True,True,True,True,True,True,True,Bi;Ge;Te,False,Bi;Ge;Te,True,Te,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/d0ta02758h
10.1016_j.scriptamat.2020.03.018__sample_28474,110,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.scriptamat.2020.03.018,,28474,Ge0.94Bi0.06Te,,p,,,,,,1.810529,3.8565012668516663,2.2603656650739894,1.81785571507727,1.810529,3.8565012668516663,2.2603656650739894,1.81785571507727,,,,,149602.1,72413.795,205729.19750017647,130890.42123599793,1.230159,1.388889,0.0002588284,0.0002155258,1.810529,3.8565012668516663,1.81785571507727,303.554,722.986,419.432,10,True,True,True,True,True,True,True,Bi;Ge;Te,False,Bi;Ge;Te,True,Te,True,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.scriptamat.2020.03.018
10.1016_j.mtphys.2021.100444__sample_45585,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.mtphys.2021.100444,,45585,(Ge0.9Sb0.1Te)0.995(FeTe2)0.005,unknown,p,p,,,,,1.801592,1.322548475960904,1.387183482555912,1.7423958318713129,1.801592,1.588152935360108,1.387183482555912,1.7423958318713129,1.801592,1.322548475960904,1.387183482555912,1.7423958318713129,74986.37,66189.45,112605.0075201284,71408.32023326802,1.447312,1.473118,0.00024,0.0002029167,1.801592,1.588152935360108,1.7423958318713129,301.073,770.631,469.558,11,True,True,True,True,True,True,True,Fe;Ge;Sb;Te,False,Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,both_good,candidate hypothesis only; no causal mechanism proven,0.1833739408626492,0.189480109939169,0.0061061690765198,0.1426927406140973,0.1232132184539277,-0.0194795221601695,0.1981631703751173,0.1889298728444374,-0.0092332975306798,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.mtphys.2021.100444
10.1021_jacs.8b12450__sample_45320,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1021/jacs.8b12450,,45320,Sn0.98Na0.02Se0.985Te0.015,unknown,p,p,,,,,1.800587,6.192897975943038,4.72182803109198,1.8537862615598524,1.800587,3.00097514778962,4.72182803109198,1.8537862615598524,1.800587,6.192897975943038,4.72182803109198,1.8537862615598524,159322.0,29986.96,37097.132187595606,23013.983211704224,0.5742368,0.9372192500000001,0.0003571223,0.0002368929,1.800587,3.00097514778962,1.8537862615598524,300.602,792.78,492.178,12,True,True,True,True,True,True,True,Na;Se;Sn;Te,False,Se;Te,True,Se;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.7184599428982058,0.7679440057952325,0.0494840628970266,0.6250622204236638,0.7851819929045927,0.1601197724809289,0.6398238520492117,0.8045425621615734,0.1647187101123617,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/jacs.8b12450
